all_cancer_absolute_case_increase_2050,all_cancer_cases_2024,all_cancer_cases_2030,all_cancer_cases_2040,all_cancer_cases_2050,all_cancer_deaths_2024,all_cancer_deaths_2030,all_cancer_deaths_2040,all_cancer_deaths_2050,all_cancer_relative_case_growth_2050,brachy_units_per_1000_selected_site_cases_2050,brachytherapy_flag,brachytherapy_units,country_code,country_iso3,ct_units,dirac_country,dirac_iso3,dirac_last_update_year,dirac_matched,dirac_region,gco_country,hdi_label,meets_both_thresholds,high_growth_q75,income_label,kv_therapy_units,lower_quartile_unit_density,mv_therapy_units,mv_units_per_1000_all_cancer_cases_2050,mv_units_per_1000_selected_site_cases_2050,mv_units_per_million_population_2024,population_2024,population_2030,population_2040,population_2050,proton_ion_units,rt_centres_per_10000_selected_site_cases_2050,rt_centres_total,rt_centres_with_rt,selected_site_case_increase_2050,selected_site_death_increase_2050,selected_site_cases_2024,selected_site_cases_2030,selected_site_cases_2040,selected_site_cases_2050,selected_site_deaths_2024,selected_site_deaths_2030,selected_site_deaths_2040,selected_site_deaths_2050,selected_site_relative_case_growth_2050,selected_site_relative_death_growth_2050,selected_site_cases_per_mv_unit_2050,share_global_selected_site_case_increment,simulators,treatment_planning_systems,unit_pressure_rank,who_region,country_display,gco2022_selected_cases_2022,gco2022_selected_cases_2025,gco2022_selected_cases_2040,gco2022_selected_cases_2050,gco2022_selected_growth_2022_2050,gco2022_selected_growth_2025_2050,gco2024_selected_cases_2024,gco2024_selected_cases_2025,gco2024_selected_cases_2040,gco2024_selected_cases_2050,gco2024_selected_growth_2024_2050,gco2024_selected_growth_2025_2050,gco2022_mv_per_1000_selected_cases_2050,gco2022_high_growth_q75,gco2022_lower_density_q25,gco2022_screen_positive,gco2022_growth_percentile,gco2024_growth_percentile_common,current_screen_positive,burden_version_transition,gco2024_mv_per_1000_selected_cases_2050,gco2022_common_year_screen_positive,gco2024_common_year_screen_positive,gco2022_common_year_growth_percentile,gco2024_common_year_growth_percentile,common_year_burden_version_transition,mv_units_per_1000_selected_cases_2024,screen_positive_2024_density,screen_positive_q80_q20,support_baseline_density,support_strict_q80_q20,support_all_cancer_burden,support_2040_horizon,support_rt_centres_metric,support_mortality_growth,support_excluding_small_baseline_burden,sensitivity_support_count_7,recent_dirac_record,recent_record_screen_positive
344317.0,308692.0,379756.0,512976.0,653009.0,194600.0,244563.0,343119.0,447953.0,1.1154062949477148,0.1088072683255241,No,16.0,364,IRN,0.0,"Iran, Islamic Republic of",IRN,2023.0,1,Southern Asia,"Iran, Islamic Republic of",High HDI,0,0,Lower middle income,2.0,0,122.0,0.186827440356871,0.8296554209821216,1.3323468724456753,91567746.0,95486677.0,99524287.0,101862001.0,0.0,5.50836795897966,84.0,81.0,77433.0,54860.0,69616.0,85930.0,115970.0,147049.0,43257.0,54271.0,75659.0,98117.0,1.1122874051942082,1.2682340430450565,1205.3196721311476,0.0149938220410907,0.0,0.0,53.0,EMRO,"Iran, Islamic Republic of",59233.0,68682.0,108060.0,135670.0,1.290446203974136,0.9753356046708017,69616,72265,115970,147049,1.1122874051942082,1.034857814986508,0.8992408048942286,False,False,False,73.15436241610739,71.81208053691275,False,Not screen-positive in either version,0.8296554209821216,False,False,69.12751677852349,71.81208053691275,Not screen-positive in either version,1.752470696391634,False,False,False,False,False,False,False,False,False,0,True,False
97237.0,67936.0,85069.0,121246.0,165173.0,39785.0,50572.0,73781.0,102671.0,1.4313029910504005,0.1163548357069719,No,5.0,368,IRQ,0.0,Iraq,IRQ,2025.0,1,Western Asia,Iraq,Medium HDI,0,1,Upper middle income,0.0,0,57.0,0.3450927209652909,1.3264451270594806,1.2379994953305915,46042022.0,51937217.0,62223224.0,71928761.0,0.0,7.213999813832263,31.0,31.0,25975.0,16127.0,16997.0,21490.0,31116.0,42972.0,9890.0,12633.0,18573.0,26017.0,1.5282108607401306,1.6306370070778564,753.8947368421053,0.0050296969963365,0.0,0.0,87.0,EMRO,Iraq,18229.0,21438.0,37657.0,52043.0,1.8549563881726918,1.427605187051031,16997,17683,31116,42972,1.5282108607401306,1.4301306339422044,1.0952481601752397,True,False,False,93.28859060402685,93.95973154362416,False,Not screen-positive in either version,1.3264451270594806,False,False,88.59060402684564,93.95973154362416,Not screen-positive in either version,3.3535329764076014,False,False,False,False,False,False,False,False,False,0,True,False
33305.0,56924.0,65542.0,79405.0,90229.0,21721.0,25971.0,33603.0,40872.0,0.5850783500808096,0.6056935190793459,No,13.0,372,IRL,0.0,Ireland,IRL,2026.0,1,Northern Europe,Ireland,Very High HDI,0,0,High income,4.0,0,40.0,0.4433164503651819,1.8636723663979875,7.611757729930269,5255028.0,5525103.0,5817578.0,5970050.0,0.0,6.0569351907934585,13.0,13.0,7135.0,4336.0,14328.0,16356.0,19446.0,21463.0,5076.0,6055.0,7793.0,9412.0,0.4979759910664433,0.8542159180457053,536.575,0.0013815933808993,0.0,0.0,110.0,EURO,Ireland,14622.0,15714.0,21085.0,23648.0,0.6172890165504035,0.5049000890925289,14328,14667,19446,21463,0.4979759910664433,0.4633531056112361,1.6914749661705006,False,False,False,42.281879194630875,38.25503355704698,False,Not screen-positive in either version,1.8636723663979873,False,False,41.61073825503356,38.25503355704698,Not screen-positive in either version,2.7917364600781687,False,False,False,False,False,False,False,False,False,0,True,False
38922.0,60760.0,69009.0,83734.0,99682.0,25199.0,29599.0,38110.0,46472.0,0.6405859117840684,0.5779630929282087,No,14.0,376,ISR,0.0,Israel,ISR,2026.0,1,Western Asia,Israel,Very High HDI,0,0,High income,2.0,0,39.0,0.3912441564174073,1.6100400445857244,4.154670499474488,9387026.0,10175963.0,11581484.0,13092729.0,0.0,5.366800148619081,13.0,13.0,9260.0,4179.0,14963.0,16923.0,20390.0,24223.0,5199.0,6060.0,7716.0,9378.0,0.6188598543072913,0.8038084246970572,621.1025641025641,0.0017930700360376,0.0,0.0,100.0,EURO,Israel,14638.0,15314.0,21216.0,25442.0,0.7380789725372319,0.6613556223063863,14963,15290,20390,24223,0.6188598543072913,0.5842380640941792,1.532898357047402,False,False,False,47.651006711409394,44.29530201342282,False,Not screen-positive in either version,1.6100400445857244,False,False,48.322147651006716,44.966442953020135,Not screen-positive in either version,2.6064291920069507,False,False,False,False,False,False,False,False,False,0,True,False
120878.0,830692.0,880028.0,943207.0,951570.0,363199.0,394320.0,449403.0,491199.0,0.1455148237854704,0.2631158960821612,No,61.0,380,ITA,0.0,Italy,ITA,2026.0,1,Southern Europe,Italy,Very High HDI,0,0,High income,12.0,0,567.0,0.5958573725527286,2.4456838209604164,9.55464292706941,59342877.0,57946081.0,55221179.0,51891108.0,3.0,8.84241945849886,214.0,205.0,23380.0,27180.0,208457.0,221117.0,234889.0,231837.0,80497.0,87454.0,99280.0,107677.0,0.1121574233534973,0.3376523348696225,408.8835978835979,0.0045272113868854,0.0,0.0,136.0,EURO,Italy,207364.0,211189.0,242207.0,243519.0,0.17435524006095562,0.1530856247247726,208457,210678,234889,231837,0.11215742335349736,0.10043288810412099,2.3283604154090645,False,False,False,14.76510067114094,14.093959731543624,False,Not screen-positive in either version,2.4456838209604164,False,False,16.10738255033557,14.093959731543624,Not screen-positive in either version,2.7199854166566726,False,False,False,False,False,False,False,False,False,0,True,False
55226.0,40587.0,50191.0,70773.0,95813.0,25368.0,31668.0,45299.0,61585.0,1.360681991770764,0.0,No,0.0,384,CIV,0.0,Côte d'Ivoire,CIV,2026.0,1,Western Africa,CÃ´te d'Ivoire,Low HDI,1,1,Lower middle income,0.0,1,4.0,0.0417479882688152,0.1399874011338979,0.1252574000427942,31934241.0,36699023.0,45743932.0,55746991.0,0.0,0.6999370056694898,2.0,2.0,16862.0,9944.0,11712.0,14610.0,20896.0,28574.0,6609.0,8321.0,12061.0,16553.0,1.4397199453551912,1.5046149190497806,7143.5,0.0032650914630309,0.0,0.0,22.0,AFRO,Cote d'Ivoire,11811.0,12284.0,21646.0,30191.0,1.5561764456862246,1.457749918593292,11712,12155,20896,28574,1.4397199453551912,1.3508021390374332,0.13248981484548375,True,True,True,81.87919463087249,89.93288590604027,True,Retained,0.13998740113389796,True,True,90.60402684563759,89.26174496644296,Retained,0.34153005464480873,True,True,True,True,True,True,True,True,True,7,True,True
9800.0,15035.0,17281.0,21277.0,24835.0,8806.0,10267.0,13223.0,16217.0,0.6518124376454939,0.2835270768358378,No,2.0,388,JAM,0.0,Jamaica,JAM,2025.0,1,Caribbean,Jamaica,High HDI,0,0,Upper middle income,0.0,0,5.0,0.201328769881216,0.7088176920895946,1.761067516863102,2839187.0,2808961.0,2676110.0,2454948.0,0.0,5.670541536716756,4.0,4.0,2701.0,2163.0,4353.0,5004.0,6099.0,7054.0,2502.0,2918.0,3772.0,4665.0,0.620491614978176,0.8645083932853717,1410.8,0.0005230110331898,0.0,0.0,46.0,PAHO,Jamaica,4750.0,4348.0,5918.0,6811.0,0.4338947368421053,0.5664673413063478,4353,4460,6099,7054,0.620491614978176,0.5816143497757847,0.7341065922771987,False,False,False,30.87248322147651,44.966442953020135,False,Not screen-positive in either version,0.7088176920895946,False,False,43.624161073825505,44.29530201342282,Not screen-positive in either version,1.1486331265793706,False,False,False,False,False,False,False,False,False,0,True,False
35199.0,2121521.0,2175592.0,2188773.0,2156720.0,908752.0,975839.0,1017429.0,1030498.0,0.0165913983410958,0.3227930362212265,No,151.0,392,JPN,0.0,Japan,JPN,2026.0,1,Eastern Asia,Japan,Very High HDI,0,0,High income,0.0,0,986.0,0.4571757112652546,2.10777439545781,7.967480139924466,123753054.0,119584130.0,112158313.0,105123177.0,20.0,15.134931764544929,880.0,708.0,300.0,22308.0,467492.0,475534.0,476125.0,467792.0,168864.0,180870.0,188643.0,191172.0,0.0006417222112891,0.1321063104036384,474.4340770791075,5.80908219018664e-05,0.0,0.0,126.0,WPRO,Japan,446654.0,459736.0,465372.0,459821.0,0.029479194186103785,0.00018488871874293073,467492,469364,476125,467792,0.0006417222112891772,-0.003349212977561125,2.144312678194341,False,False,False,6.7114093959731544,5.369127516778524,False,Not screen-positive in either version,2.10777439545781,False,False,4.026845637583892,5.369127516778524,Not screen-positive in either version,2.1091270011037624,False,False,False,False,False,False,False,False,False,0,True,False
41503.0,59100.0,69534.0,85765.0,100603.0,32607.0,38702.0,47964.0,56332.0,0.7022504230118444,0.8167932696234583,No,20.0,398,KAZ,0.0,Kazakhstan,KAZ,2026.0,1,Central Asia,Kazakhstan,Very High HDI,0,0,Upper middle income,17.0,0,51.0,0.5069431329085614,2.0828228375398186,2.4766203397835698,20592579.0,22003202.0,24246833.0,26544271.0,0.0,10.618312505104958,26.0,26.0,10041.0,5396.0,14445.0,16981.0,20868.0,24486.0,7510.0,8905.0,10988.0,12906.0,0.6951194184839045,0.718508655126498,480.11764705882354,0.0019442998090554,0.0,0.0,122.0,EURO,Kazakhstan,17368.0,18135.0,23299.0,26475.0,0.5243551358820819,0.4598842018196857,14445,14868,20868,24486,0.6951194184839045,0.6468926553672316,1.9263456090651558,False,False,False,34.22818791946309,50.33557046979866,False,Not screen-positive in either version,2.0828228375398186,False,False,38.25503355704698,49.664429530201346,Not screen-positive in either version,3.530633437175493,False,False,False,False,False,False,False,False,False,0,True,False
38436.0,19803.0,25623.0,39759.0,58239.0,9503.0,12585.0,20009.0,29642.0,1.9409180427208,0.0676635766966641,No,1.0,400,JOR,0.0,Jordan,JOR,2025.0,1,Western Asia,Jordan,High HDI,0,1,Upper middle income,0.0,0,23.0,0.3949243633990968,1.5562622640232762,1.990844883407468,11552884.0,12448785.0,14471307.0,16367363.0,0.0,3.383178834833209,6.0,5.0,9961.0,4418.0,4818.0,6305.0,9935.0,14779.0,2052.0,2728.0,4354.0,6470.0,2.067455375674554,2.1530214424951266,642.5652173913044,0.0019288089232149,0.0,0.0,99.0,EMRO,Jordan,6122.0,7151.0,12128.0,16191.0,1.6447239464227377,1.264158858900853,4818,4988,9935,14779,2.067455375674554,1.9629109863672816,1.420542276573405,True,False,False,85.90604026845638,100.0,False,Not screen-positive in either version,1.5562622640232762,False,False,80.53691275167785,100.0,Not screen-positive in either version,4.77376504773765,False,False,False,False,False,False,False,False,False,0,True,False
96554.0,71295.0,87660.0,123238.0,167849.0,45657.0,56500.0,80481.0,111130.0,1.354288519531524,0.1156782601989666,No,6.0,404,KEN,0.0,Kenya,KEN,2026.0,1,Eastern Africa,Kenya,Medium HDI,1,1,Lower middle income,0.0,1,18.0,0.1072392447974072,0.3470347805968998,0.3189625692817711,56432954.0,63102257.0,74108872.0,83593248.0,0.0,1.9279710033161104,10.0,10.0,30493.0,20027.0,21375.0,26497.0,37728.0,51868.0,13593.0,16904.0,24236.0,33620.0,1.4265730994152046,1.4733318619877878,2881.555555555556,0.0059045447741787,0.0,0.0,31.0,AFRO,Kenya,25319.0,28073.0,48837.0,68111.0,1.6901141435285754,1.426210237594842,21375,22142,37728,51868,1.4265730994152046,1.3425164845090778,0.2642744931068403,True,True,True,87.91946308724832,88.59060402684564,True,Retained,0.34703478059689985,True,True,87.91946308724832,88.59060402684564,Retained,0.8421052631578947,True,False,True,False,True,True,True,True,True,6,True,True
46683.0,140673.0,156481.0,179523.0,187356.0,102137.0,114969.0,133119.0,140287.0,0.331854726919878,0.0,No,0.0,408,PRK,0.0,Dem. P.R. of Korea,PRK,2016.0,1,Eastern Asia,"Korea, Democratic People's Republic of",,0,0,Low income,0.0,1,2.0,0.0106748649629582,0.0453329706695679,0.0754750275587628,26498831.0,26784911.0,26542441.0,25787136.0,0.0,0.4533297066956798,3.0,2.0,11216.0,8969.0,32902.0,36652.0,42186.0,44118.0,24193.0,27211.0,31454.0,33162.0,0.3408911312382226,0.3707270698135824,22059.0,0.0021718221948377,0.0,0.0,6.0,SEARO,Democratic People's Republic of Korea,29997.0,34919.0,44395.0,47270.0,0.5758242490915758,0.3537042870643489,32902,33515,42186,44118,0.3408911312382226,0.31636580635536327,0.04231013327691982,False,True,False,38.92617449664429,28.859060402684566,False,Not screen-positive in either version,0.04533297066956798,False,False,31.543624161073826,29.53020134228188,Not screen-positive in either version,0.06078657832350617,False,False,False,False,False,False,False,False,False,0,False,False
208561.0,496457.0,570476.0,668804.0,705018.0,202347.0,252186.0,342467.0,412441.0,0.4200988202402222,0.2599866493342234,No,37.0,410,KOR,0.0,"Korea, Republic of",KOR,2023.0,1,Eastern Asia,"Korea, Republic of",Very High HDI,0,0,High income,0.0,0,190.0,0.2694966653333673,1.335066577662228,3.67379784343426,51717598.0,51188592.0,48948697.0,45143141.0,2.0,4.567333028844465,68.0,65.0,43994.0,40813.0,98321.0,114370.0,135439.0,142315.0,36873.0,46542.0,64122.0,77686.0,0.4474527313595264,1.106853253057793,749.0263157894736,0.0085188253958357,0.0,0.0,88.0,WPRO,"Korea, Republic of",94401.0,103624.0,137424.0,144688.0,0.5326956282242773,0.3962788543194627,98321,101084,135439,142315,0.44745273135952646,0.4078884887816074,1.3131704080504258,False,False,False,35.57046979865772,34.899328859060404,False,Not screen-positive in either version,1.3350665776622281,False,False,33.557046979865774,34.899328859060404,Not screen-positive in either version,1.9324457643840074,False,False,False,False,False,False,False,False,False,0,True,False
6484.0,8526.0,9840.0,12296.0,15010.0,3794.0,4427.0,5676.0,7075.0,0.7604973023692235,0.2707825616030327,No,1.0,414,KWT,0.0,Kuwait,KWT,2021.0,1,Western Asia,Kuwait,Very High HDI,0,0,High income,0.0,0,5.0,0.3331112591605596,1.353912808015164,1.0132710131129428,4934514.0,5324208.0,5831219.0,6367762.0,0.0,5.415651232060656,2.0,2.0,1641.0,686.0,2052.0,2388.0,3015.0,3693.0,802.0,938.0,1200.0,1488.0,0.7997076023391813,0.8553615960099751,738.6,0.0003177567958032,0.0,0.0,89.0,EMRO,Kuwait,1990.0,2760.0,6462.0,8992.0,3.5185929648241205,2.2579710144927536,2052,2114,3015,3693,0.7997076023391813,0.7469252601702933,0.556049822064057,True,False,False,100.0,57.04697986577181,False,Not screen-positive in either version,1.353912808015164,False,False,99.32885906040269,57.04697986577181,Not screen-positive in either version,2.4366471734892787,False,False,False,False,False,False,False,False,False,0,False,False
16109.0,17562.0,21278.0,27412.0,33671.0,10231.0,12581.0,16378.0,20301.0,0.9172645484568956,0.1262148176195885,No,1.0,417,KGZ,0.0,Kyrgyzstan,KGZ,2025.0,1,Central Asia,Kyrgyzstan,High HDI,0,0,Lower middle income,0.0,1,1.0,0.0296991476344628,0.1262148176195885,0.1391591088195007,7186019.0,7803628.0,8757705.0,9642964.0,0.0,1.2621481761958857,1.0,1.0,3800.0,2083.0,4123.0,5004.0,6446.0,7923.0,2150.0,2632.0,3408.0,4233.0,0.9216589861751152,0.9688372093023256,7923.0,0.0007358170774236,0.0,0.0,19.0,EURO,Kyrgyzstan,3311.0,3326.0,5064.0,6405.0,0.9344608879492601,0.9257366205652435,4123,4268,6446,7923,0.9216589861751152,0.8563730084348641,0.156128024980484,False,True,False,58.38926174496645,61.07382550335571,False,Not screen-positive in either version,0.12621481761958853,False,False,66.44295302013423,60.40268456375839,Not screen-positive in either version,0.2425418384671356,False,False,False,False,False,False,False,False,False,0,True,False
16552.0,16695.0,19946.0,26205.0,33247.0,11418.0,13790.0,18548.0,24085.0,0.991434561245882,0.0,No,0.0,418,LAO,0.0,Lao People's Democratic Republic,LAO,2022.0,1,South-Eastern Asia,Lao People's Democratic Republic,Medium HDI,0,0,Lower middle income,0.0,1,1.0,0.0300779017655728,0.1641766540797898,0.1287029777235738,7769828.0,8357033.0,9169011.0,9757295.0,0.0,1.6417665407978983,1.0,1.0,2977.0,2031.0,3114.0,3722.0,4860.0,6091.0,1912.0,2302.0,3070.0,3943.0,0.9560051380860628,1.0622384937238494,6091.0,0.0005764545893395,0.0,0.0,24.0,WPRO,Lao People's Democratic Republic,3746.0,4148.0,6413.0,8152.0,1.176187933796049,0.9652844744455159,3114,3211,4860,6091,0.9560051380860629,0.8969168483338524,0.12266928361138371,False,True,False,69.79865771812081,63.08724832214765,False,Not screen-positive in either version,0.16417665407978985,False,False,68.45637583892618,63.08724832214765,Not screen-positive in either version,0.32113037893384716,False,False,False,False,False,False,False,False,False,0,False,False
21984.0,35000.0,40430.0,49301.0,56984.0,17312.0,20117.0,24579.0,28464.0,0.6281142857142857,0.1272264631043257,No,2.0,422,LBN,0.0,Lebanon,LBN,2026.0,1,Western Asia,Lebanon,High HDI,0,0,Upper middle income,0.0,0,16.0,0.2807805699845571,1.0178117048346056,2.755782708600264,5805973.0,6103817.0,6620340.0,6999268.0,0.0,7.633587786259542,12.0,12.0,6083.0,2645.0,9637.0,11160.0,13613.0,15720.0,4190.0,4870.0,5929.0,6835.0,0.6312130331015876,0.6312649164677804,982.5,0.0011778882320968,0.0,0.0,68.0,EMRO,Lebanon,6590.0,6089.0,7631.0,8222.0,0.24764795144157814,0.3503038265725078,9637,9882,13613,15720,0.6312130331015876,0.5907710989678203,1.9459985405010947,False,False,False,20.13422818791946,45.63758389261745,False,Not screen-positive in either version,1.0178117048346056,False,False,30.87248322147651,45.63758389261745,Not screen-positive in either version,1.6602677181695549,False,False,False,False,False,False,False,False,False,0,True,False
3784.0,4155.0,4738.0,6088.0,7939.0,2646.0,3008.0,3955.0,5259.0,0.9107099879663056,,,,426,LSO,,,,,0,,Lesotho,Low HDI,0,0,Lower middle income,,0,,,,,2337432.0,2493827.0,2757883.0,2993086.0,,,,,1193.0,812.0,1264.0,1442.0,1865.0,2457.0,829.0,943.0,1233.0,1641.0,0.9438291139240508,0.9794933655006032,,0.0002310078350964,,,,AFRO,Lesotho,1257.0,1258.0,1703.0,2067.0,0.6443914081145584,0.6430842607313195,1264,1289,1865,2457,0.9438291139240507,0.9061287820015516,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
231.0,22169.0,22429.0,22728.0,22400.0,11548.0,11913.0,12590.0,12856.0,0.0104199557941269,0.1680389850445303,No,1.0,428,LVA,0.0,Latvia,LVA,2023.0,1,Northern Europe,Latvia,Very High HDI,0,0,High income,2.0,0,15.0,0.6696428571428571,2.520584775667955,8.0133213454046,1871883.0,1777628.0,1640656.0,1513821.0,0.0,10.08233910267182,6.0,6.0,58.0,345.0,5893.0,5969.0,6039.0,5951.0,2810.0,2904.0,3079.0,3155.0,0.0098421856439843,0.1227758007117437,396.73333333333335,1.1230892234360838e-05,0.0,0.0,140.0,EURO,Latvia,5830.0,5970.0,5869.0,5650.0,-0.030874785591766724,-0.05360134003350084,5893,5901,6039,5951,0.009842185643984388,0.00847314014573801,2.6548672566371683,False,False,False,4.026845637583892,6.0402684563758395,False,Not screen-positive in either version,2.520584775667955,False,False,2.013422818791946,6.7114093959731544,Not screen-positive in either version,2.54539283896148,False,False,False,False,False,False,False,False,False,0,True,False
9299.0,8376.0,9953.0,13366.0,17675.0,5478.0,6530.0,8810.0,11745.0,1.1101957975167145,,,,430,LBR,,,,,0,,Liberia,Low HDI,0,0,Low income,,0,,,,,5612827.0,6366301.0,7681697.0,8910538.0,,,,,2601.0,1541.0,2239.0,2670.0,3621.0,4840.0,1302.0,1556.0,2115.0,2843.0,1.1616793211255023,1.183563748079877,,0.0005036474258891,,,,AFRO,Liberia,2131.0,2268.0,3596.0,4856.0,1.278742374472079,1.1410934744268078,2239,2301,3621,4840,1.1616793211255025,1.1034332898739678,,False,False,False,,,False,Not comparable,,False,False,,,Not comparable,,False,False,False,False,False,False,False,False,False,0,False,False
21546.0,16070.0,20036.0,28458.0,37616.0,9419.0,12025.0,17586.0,23534.0,1.3407591785936528,0.0,No,0.0,434,LBY,0.0,Libya,LBY,2023.0,1,Northern Africa,Libya,High HDI,0,1,Upper middle income,0.0,0,11.0,0.2924287537218205,1.162299239222316,1.4903067064750168,7381031.0,7885817.0,8651426.0,9260615.0,0.0,5.283178360101437,5.0,5.0,5489.0,3408.0,3975.0,4995.0,7161.0,9464.0,2320.0,2970.0,4336.0,5728.0,1.380880503144654,1.4689655172413794,860.3636363636364,0.0010628684047311,0.0,0.0,76.0,EMRO,Libya,4032.0,4344.0,7246.0,9589.0,1.3782242063492063,1.207412523020258,3975,4111,7161,9464,1.380880503144654,1.302116273412795,1.1471477734904578,True,False,False,75.83892617449665,83.89261744966443,False,Not screen-positive in either version,1.1622992392223161,False,False,77.18120805369128,83.22147651006712,Not screen-positive in either version,2.7672955974842766,False,False,False,False,False,False,False,False,False,0,True,False
2218.0,32439.0,33140.0,34386.0,34657.0,16008.0,16620.0,17975.0,18634.0,0.0683744874996146,0.8427262193194985,No,8.0,440,LTU,0.0,Lithuania,LTU,2024.0,1,Northern Europe,Lithuania,Very High HDI,0,0,High income,4.0,0,16.0,0.4616671956603284,1.685452438638997,5.596135308955636,2859116.0,2706365.0,2484842.0,2258783.0,0.0,5.267038870746866,5.0,5.0,474.0,608.0,9019.0,9201.0,9461.0,9493.0,3775.0,3928.0,4232.0,4383.0,0.0525557157112761,0.1610596026490066,593.3125,9.178349860494893e-05,0.0,0.0,105.0,EURO,Lithuania,9181.0,9449.0,9501.0,9074.0,-0.011654503866681189,-0.03968673933749603,9019,9045,9461,9493,0.052555715711276194,0.04953012714206744,1.763279700242451,False,False,False,4.697986577181208,8.724832214765101,False,Not screen-positive in either version,1.685452438638997,False,False,3.3557046979865772,8.724832214765101,Not screen-positive in either version,1.7740325978489855,False,False,False,False,False,False,False,False,False,0,True,False
4100.0,5508.0,6419.0,8106.0,9608.0,2192.0,2600.0,3496.0,4469.0,0.7443718228031954,0.7581501137225171,No,2.0,442,LUX,0.0,Luxembourg,LUX,2017.0,1,Western Europe,Luxembourg,Very High HDI,0,0,High income,0.0,0,4.0,0.4163197335553705,1.516300227445034,5.943130187238316,673046.0,713675.0,762681.0,791473.0,0.0,3.790750568612585,1.0,1.0,1100.0,544.0,1538.0,1802.0,2252.0,2638.0,538.0,637.0,852.0,1082.0,0.7152145643693107,1.0111524163568772,659.5,0.0002129996803068,0.0,0.0,98.0,EURO,Luxembourg,1682.0,1847.0,2665.0,3219.0,0.9137931034482759,0.7428262046561992,1538,1581,2252,2638,0.7152145643693107,0.6685641998734978,1.2426219322771046,False,False,False,55.70469798657718,51.006711409395976,False,Not screen-positive in either version,1.5163002274450341,False,False,53.691275167785236,51.006711409395976,Not screen-positive in either version,2.600780234070221,False,False,False,False,False,False,False,False,False,0,False,False
50818.0,42251.0,51606.0,70251.0,93069.0,25947.0,31886.0,43870.0,59016.0,1.202764431611086,0.0391312854627274,No,1.0,450,MDG,0.0,Madagascar,MDG,2022.0,1,Eastern Africa,Madagascar,Low HDI,1,1,Low income,0.0,1,3.0,0.0322341488572994,0.1173938563881823,0.0938527629095883,31964962.0,36693190.0,44846907.0,53185484.0,0.0,0.782625709254549,2.0,2.0,14497.0,9490.0,11058.0,13657.0,18923.0,25555.0,7002.0,8676.0,12093.0,16492.0,1.3109965635738832,1.355327049414453,8518.333333333334,0.0028071421503711,0.0,0.0,16.0,AFRO,Madagascar,12218.0,14131.0,24317.0,33421.0,1.735390407595351,1.3650838581841342,11058,11462,18923,25555,1.3109965635738832,1.2295410923050079,0.0897639208880644,True,True,True,90.60402684563759,79.19463087248322,True,Retained,0.11739385638818235,True,True,83.22147651006712,79.19463087248322,Retained,0.27129679869777534,True,False,True,False,True,True,True,True,True,6,False,False
69331.0,46082.0,58053.0,83672.0,115413.0,27279.0,34568.0,50914.0,71860.0,1.5045136929820755,0.0,No,0.0,454,MWI,0.0,Malawi,MWI,2026.0,1,Eastern Africa,Malawi,Low HDI,1,1,Low income,0.0,1,2.0,0.0173290703820193,0.0582767563157434,0.0923561608208911,21655296.0,25160297.0,31302107.0,37361691.0,0.0,0.5827675631574346,2.0,2.0,21455.0,13773.0,12864.0,16441.0,24310.0,34319.0,7752.0,9935.0,14961.0,21525.0,1.667832711442786,1.776702786377709,17159.5,0.0041544619463484,0.0,0.0,8.0,AFRO,Malawi,10404.0,11352.0,20337.0,28790.0,1.7672049211841598,1.5361169837914024,12864,13396,24310,34319,1.667832711442786,1.5618841445207525,0.06946856547412296,True,True,True,91.2751677852349,96.64429530201343,True,Retained,0.058276756315743465,True,True,92.61744966442953,96.64429530201343,Retained,0.15547263681592038,True,True,True,True,True,True,True,True,True,7,True,True
118551.0,108581.0,132525.0,177435.0,227132.0,65543.0,80848.0,110621.0,144289.0,1.09182085263536,0.1927829089188384,No,11.0,458,MYS,0.0,Malaysia,MYS,2026.0,1,South-Eastern Asia,Malaysia,Very High HDI,0,0,Upper middle income,0.0,0,71.0,0.3125935579310709,1.2443260484761387,1.9967555253811111,35557683.0,37961728.0,41509652.0,44289782.0,0.0,5.432972887712719,32.0,31.0,29139.0,18549.0,27920.0,33978.0,45036.0,57059.0,16168.0,19855.0,26865.0,34717.0,1.043660458452722,1.1472662048490847,803.6478873239437,0.0056423615313282,0.0,0.0,81.0,WPRO,Malaysia,25802.0,28914.0,43910.0,54421.0,1.1091775831330906,0.8821678079822923,27920,28892,45036,57059,1.043660458452722,0.9749065485255434,1.3046434280884218,False,False,False,66.44295302013423,67.78523489932886,False,Not screen-positive in either version,1.2443260484761387,False,False,64.42953020134227,67.11409395973155,Not screen-positive in either version,2.54297994269341,False,False,False,False,False,False,False,False,False,0,True,False
